#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP046279.1	591862	592062	-			FOC15_RS02965	WP_000007801.1	66	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	592102	592368	+			FOC15_RS02970	WP_077905974.1	88	hypothetical protein
chromosome	NZ_CP046279.1	592537	592677	+			FOC15_RS02975	WP_001576018.1	46	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	594884	595798	+			FOC15_RS02995	WP_001233453.1	304	MULTISPECIES: DMT family transporter
chromosome	NZ_CP046279.1	595931	596089	+			FOC15_RS03000	WP_000480735.1	52	MULTISPECIES: DUF5993 family protein
chromosome	NZ_CP046279.1	596099	596713	+			FOC15_RS03005	WP_156015266.1	204	disulfide bond formation protein B
chromosome	NZ_CP046279.1	597201	597347	+			FOC15_RS21780	WP_001537204.1	48	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	597861	597986	-			FOC15_RS03015	WP_000457876.1	41	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	598556	598756	+			FOC15_RS03020	WP_031603924.1	66	MULTISPECIES: phage virulence factor PagK family protein
chromosome	NZ_CP046279.1	601459	601950	-			FOC15_RS03035	WP_000348550.1	163	MULTISPECIES: DUF1441 family protein
chromosome	NZ_CP046279.1	602005	602187	+			FOC15_RS03040	WP_024134652.1	60	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	602252	602419	+			FOC15_RS03045	WP_000789530.1	55	MULTISPECIES: lytic enzyme
chromosome	NZ_CP046279.1	602676	603209	-			FOC15_RS03050	WP_001633683.1	177	MULTISPECIES: DUF2514 domain-containing protein
chromosome	NZ_CP046279.1	604627	605706	+			FOC15_RS03065	WP_023213131.1	359	phage integrase Arm DNA-binding domain-containing protein
chromosome	NZ_CP046279.1	606089	606442	-			FOC15_RS03070	WP_000722368.1	117	MULTISPECIES: YebY family protein
chromosome	NZ_CP046279.1	606459	607334	-		copD	FOC15_RS03075	WP_023233025.1	291	copper homeostasis membrane protein CopD
chromosome	NZ_CP046279.1	607335	607709	-		yobA	FOC15_RS03080	WP_000168393.1	124	MULTISPECIES: CopC domain-containing protein YobA
chromosome	NZ_CP046279.1	607847	608077	+			FOC15_RS03085	WP_000856224.1	76	MULTISPECIES: DNA polymerase III subunit theta
chromosome	NZ_CP046279.1	608185	608841	+			FOC15_RS03090	WP_000100257.1	218	MULTISPECIES: carbon-nitrogen hydrolase family protein
chromosome	NZ_CP046279.1	608865	609563	+		exoX	FOC15_RS03095	WP_000944280.1	232	MULTISPECIES: exodeoxyribonuclease X
chromosome	NZ_CP046279.1	609600	611651	-		ptrB	FOC15_RS03100	WP_000936990.1	683	MULTISPECIES: oligopeptidase B
chromosome	NZ_CP046279.1	611864	612523	-			FOC15_RS03105	WP_000024703.1	219	MULTISPECIES: tellurite resistance TerB family protein
chromosome	NZ_CP046279.1	612617	612970	-			FOC15_RS03110	WP_001042123.1	117	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	613038	613328	-		yebG	FOC15_RS03115	WP_000257723.1	96	MULTISPECIES: DNA damage-inducible protein YebG
chromosome	NZ_CP046279.1	613459	614637	+		purT	FOC15_RS03120	WP_000173436.1	392	MULTISPECIES: formate-dependent phosphoribosylglycinamide formyltransferase
chromosome	NZ_CP046279.1	614737	615378	-		kdgA	FOC15_RS03125	WP_000800494.1	213	MULTISPECIES: bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase
chromosome	NZ_CP046279.1	615416	617227	-		edd	FOC15_RS03130	WP_001069124.1	603	MULTISPECIES: phosphogluconate dehydratase
chromosome	NZ_CP046279.1	617462	618937	-		zwf	FOC15_RS03135	WP_000301711.1	491	MULTISPECIES: glucose-6-phosphate dehydrogenase
chromosome	NZ_CP046279.1	619279	620148	+			FOC15_RS03140	WP_001056719.1	289	MULTISPECIES: MurR/RpiR family transcriptional regulator
chromosome	NZ_CP046279.1	620272	621714	+		pyk	FOC15_RS03145	WP_000091156.1	480	MULTISPECIES: pyruvate kinase
chromosome	NZ_CP046279.1	621786	622757	-		lpxM	FOC15_RS03150	WP_000448401.1	323	MULTISPECIES: lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase
chromosome	NZ_CP046279.1	622874	624193	-		mepM	FOC15_RS03155	WP_001184030.1	439	MULTISPECIES: murein DD-endopeptidase MepM
chromosome	NZ_CP046279.1	624209	625153	-		znuA	FOC15_RS03160	WP_000939597.1	314	MULTISPECIES: zinc ABC transporter substrate-binding protein ZnuA
chromosome	NZ_CP046279.1	625232	625987	+		znuC	FOC15_RS03165	WP_000203013.1	251	MULTISPECIES: zinc ABC transporter ATP-binding protein ZnuC
chromosome	NZ_CP046279.1	625984	626769	+		znuB	FOC15_RS03170	WP_000571516.1	261	zinc ABC transporter permease subunit ZnuB
chromosome	NZ_CP046279.1	626848	627858	-		ruvB	FOC15_RS03175	WP_000568502.1	336	MULTISPECIES: Holliday junction branch migration DNA helicase RuvB
chromosome	NZ_CP046279.1	627867	628478	-		ruvA	FOC15_RS03180	WP_000580333.1	203	MULTISPECIES: Holliday junction branch migration protein RuvA
chromosome	NZ_CP046279.1	628837	629529	-			FOC15_RS03185	WP_023217397.1	230	hypothetical protein
chromosome	NZ_CP046279.1	629738	630337	+			FOC15_RS03190	WP_023208334.1	199	YebB family permuted papain-like enzyme
chromosome	NZ_CP046279.1	630339	630860	-		ruvC	FOC15_RS03195	WP_000022509.1	173	MULTISPECIES: crossover junction endodeoxyribonuclease RuvC
chromosome	NZ_CP046279.1	630897	631637	-			FOC15_RS03200	WP_000907242.1	246	MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator
chromosome	NZ_CP046279.1	631667	632119	-		nudB	FOC15_RS03205	WP_000653693.1	150	MULTISPECIES: dihydroneopterin triphosphate diphosphatase
chromosome	NZ_CP046279.1	632222	633994	-		aspS	FOC15_RS03210	WP_001258629.1	590	MULTISPECIES: aspartate--tRNA ligase
chromosome	NZ_CP046279.1	634319	634885	+			FOC15_RS03215	WP_023213139.1	188	hydrolase
chromosome	NZ_CP046279.1	634882	635700	+			FOC15_RS03220	WP_023213140.1	272	DUF72 domain-containing protein
chromosome	NZ_CP046279.1	635753	636148	+			FOC15_RS03225	WP_000252975.1	131	MULTISPECIES: MAPEG family protein
chromosome	NZ_CP046279.1	636189	636932	+		cmoA	FOC15_RS03230	WP_000019612.1	247	MULTISPECIES: carboxy-S-adenosyl-L-methionine synthase CmoA
chromosome	NZ_CP046279.1	636929	637900	+		cmoB	FOC15_RS03235	WP_001604703.1	323	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB
chromosome	NZ_CP046279.1	638136	638882	-		cutC	FOC15_RS03240	WP_001185781.1	248	MULTISPECIES: copper homeostasis protein CutC
chromosome	NZ_CP046279.1	638902	639471	-			FOC15_RS03245	WP_000024794.1	189	MULTISPECIES: VOC family protein
chromosome	NZ_CP046279.1	639708	641441	+		argS	FOC15_RS03250	WP_001025358.1	577	MULTISPECIES: arginine--tRNA ligase
chromosome	NZ_CP046279.1	641630	643501	+		mrdA	FOC15_RS03255	WP_000142855.1	623	MULTISPECIES: penicillin-binding protein 2
chromosome	NZ_CP046279.1	643555	644694	-			FOC15_RS03260	WP_000989909.1	379	MULTISPECIES: glycoside hydrolase family 105 protein
chromosome	NZ_CP046279.1	644931	645323	-		flhe	FOC15_RS03265	WP_001233619.1	130	MULTISPECIES: flagellar protein FlhE
chromosome	NZ_CP046279.1	645323	647401	-		flhA	FOC15_RS03270	WP_000002386.1	692	MULTISPECIES: flagellar biosynthesis protein FlhA
chromosome	NZ_CP046279.1	647394	648545	-		flhB	FOC15_RS03275	WP_080188759.1	383	flagellar type III secretion system protein FlhB
chromosome	NZ_CP046279.1	648739	649383	-		cheZ	FOC15_RS03280	WP_000983586.1	214	MULTISPECIES: protein phosphatase CheZ
chromosome	NZ_CP046279.1	649394	649783	-		cheY	FOC15_RS03285	WP_000763861.1	129	MULTISPECIES: chemotaxis response regulator CheY
chromosome	NZ_CP046279.1	649801	650850	-		cheB	FOC15_RS03290	WP_000036389.1	349	MULTISPECIES: protein-glutamate methylesterase/protein glutamine deamidase
chromosome	NZ_CP046279.1	650847	651713	-		cheR	FOC15_RS03295	WP_000204356.1	288	protein-glutamate O-methyltransferase CheR
chromosome	NZ_CP046279.1	651867	653528	-		tar	FOC15_RS03300	WP_023208331.1	553	MULTISPECIES: methyl-accepting chemotaxis protein II
chromosome	NZ_CP046279.1	653765	654268	-		cheW	FOC15_RS03305	WP_000147295.1	167	MULTISPECIES: chemotaxis protein CheW
chromosome	NZ_CP046279.1	654289	656304	-		cheA	FOC15_RS03310	WP_080188631.1	671	chemotaxis protein CheA
chromosome	NZ_CP046279.1	656309	657238	-		motB	FOC15_RS03315	WP_000795653.1	309	MULTISPECIES: flagellar motor protein MotB
chromosome	NZ_CP046279.1	657235	658122	-		motA	FOC15_RS03320	WP_000906312.1	295	MULTISPECIES: flagellar motor stator protein MotA
chromosome	NZ_CP046279.1	658248	658832	-		flhC	FOC15_RS03325	WP_000605987.1	194	MULTISPECIES: flagellar transcriptional regulator FlhC
chromosome	NZ_CP046279.1	658829	659170	-		flhD	FOC15_RS03330	WP_001518146.1	113	MULTISPECIES: flagellar transcriptional regulator FlhD
chromosome	NZ_CP046279.1	659853	659969	+			FOC15_RS03335	WP_031610581.1	38	hypothetical protein
chromosome	NZ_CP046279.1	659966	660394	+		uspC	FOC15_RS03340	WP_000122606.1	142	MULTISPECIES: universal stress protein UspC
chromosome	NZ_CP046279.1	660412	661833	-		otsA	FOC15_RS03345	WP_000089042.1	473	"MULTISPECIES: alpha,alpha-trehalose-phosphate synthase"
chromosome	NZ_CP046279.1	661808	662611	-		otsB	FOC15_RS03350	WP_000840114.1	267	MULTISPECIES: trehalose-phosphatase
chromosome	NZ_CP046279.1	663243	663800	-			FOC15_RS03360	WP_023262943.1	185	DJ-1/PfpI family protein
chromosome	NZ_CP046279.1	664358	664861	+			FOC15_RS03365	WP_000741707.1	167	MULTISPECIES: non-heme ferritin-like protein
chromosome	NZ_CP046279.1	665040	665678	-			FOC15_RS03370	WP_000684804.1	212	MULTISPECIES: RpiB/LacA/LacB family sugar-phosphate isomerase
chromosome	NZ_CP046279.1	665934	666269	+			FOC15_RS03375	WP_000803229.1	111	MULTISPECIES: YecR-like lipofamily protein
chromosome	NZ_CP046279.1	666509	667006	+		ftnA	FOC15_RS03380	WP_000920619.1	165	MULTISPECIES: non-heme ferritin
chromosome	NZ_CP046279.1	667052	667291	-			FOC15_RS03385	WP_000377241.1	79	MULTISPECIES: YecH family protein
chromosome	NZ_CP046279.1	667518	668729	+		tyrP	FOC15_RS03390	WP_001562965.1	403	MULTISPECIES: tyrosine transporter TyrP
chromosome	NZ_CP046279.1	668804	669469	-			FOC15_RS03395	WP_000781521.1	221	MULTISPECIES: YecA family protein
chromosome	NZ_CP046279.1	669708	670034	-			FOC15_RS03400	WP_000240837.1	108	MULTISPECIES: glucose-6-phosphate dehydrogenase
chromosome	NZ_CP046279.1	670247	671686	-			FOC15_RS03405	WP_077908877.1	479	SH3 domain-containing C40 family peptidase
chromosome	NZ_CP046279.1	671900	672184	-			FOC15_RS03410	WP_000877859.1	94	hypothetical protein
chromosome	NZ_CP046279.1	672933	673481	-		pgsA	FOC15_RS03430	WP_001160195.1	182	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
chromosome	NZ_CP046279.1	673538	675370	-		uvrC	FOC15_RS03435	WP_001289468.1	610	MULTISPECIES: excinuclease ABC subunit UvrC
chromosome	NZ_CP046279.1	675367	676023	-		uvrY	FOC15_RS03440	WP_000611323.1	218	MULTISPECIES: UvrY/SirA/GacA family response regulator transcription factor
chromosome	NZ_CP046279.1	676335	676490	+			FOC15_RS03445	WP_000546183.1	51	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	676487	676711	+			FOC15_RS03450	WP_000106483.1	74	MULTISPECIES: DUF2594 family protein
chromosome	NZ_CP046279.1	676778	677500	-		sdiA	FOC15_RS03455	WP_024155212.1	240	MULTISPECIES: transcriptional regulator SdiA
chromosome	NZ_CP046279.1	677732	678484	-		yecC	FOC15_RS03460	WP_001273038.1	250	MULTISPECIES: L-cystine ABC transporter ATP-binding protein YecC
chromosome	NZ_CP046279.1	678481	679149	-		tcyL	FOC15_RS03465	WP_001158238.1	222	MULTISPECIES: cystine ABC transporter permease
chromosome	NZ_CP046279.1	679170	680156	-		dcyD	FOC15_RS03470	WP_001128188.1	328	MULTISPECIES: D-cysteine desulfhydrase
chromosome	NZ_CP046279.1	680310	681110	-		tcyJ	FOC15_RS03475	WP_000761634.1	266	MULTISPECIES: cystine ABC transporter substrate-binding protein
chromosome	NZ_CP046279.1	681257	681808	-		fliZ	FOC15_RS03480	WP_000218082.1	183	MULTISPECIES: flagella biosynthesis regulatory protein FliZ
chromosome	NZ_CP046279.1	681867	682586	-			FOC15_RS03485	WP_001087453.1	239	MULTISPECIES: RNA polymerase sigma factor FliA
chromosome	NZ_CP046279.1	682783	683988	-		fliB	FOC15_RS03490	WP_023213146.1	401	flagellin lysine-N-methylase
chromosome	NZ_CP046279.1	684067	685566	-			FOC15_RS03495	WP_061383439.1	499	FliC/FljB family flagellin
chromosome	NZ_CP046279.1	685823	687226	+		fliD	FOC15_RS03500	WP_000146806.1	467	MULTISPECIES: flagellar filament capping protein FliD
chromosome	NZ_CP046279.1	687241	687648	+		fliS	FOC15_RS03505	WP_000287764.1	135	MULTISPECIES: flagellar export chaperone FliS
chromosome	NZ_CP046279.1	687648	688016	+		fliT	FOC15_RS03510	WP_000204899.1	122	MULTISPECIES: flagella biosynthesis regulatory protein FliT
chromosome	NZ_CP046279.1	688088	689572	+		amyA	FOC15_RS03515	WP_023204182.1	494	MULTISPECIES: alpha-amylase
chromosome	NZ_CP046279.1	689612	690025	-			FOC15_RS03520	WP_000754694.1	137	MULTISPECIES: lipoprotein
chromosome	NZ_CP046279.1	690211	691416	+		yedE	FOC15_RS03525	WP_023253745.1	401	selenium metabolism membrane protein YedE/FdhT
chromosome	NZ_CP046279.1	691413	691646	+		yedF	FOC15_RS03530	WP_000790504.1	77	MULTISPECIES: sulfurtransferase-like selenium metabolism protein YedF
chromosome	NZ_CP046279.1	691911	692297	+			FOC15_RS03535	WP_000639596.1	128	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	692419	692733	-		fliE	FOC15_RS03540	WP_000719037.1	104	MULTISPECIES: flagellar hook-basal body complex protein FliE
chromosome	NZ_CP046279.1	692950	694632	+		fliF	FOC15_RS03545	WP_001276832.1	560	MULTISPECIES: flagellar M-ring protein FliF
chromosome	NZ_CP046279.1	694625	695620	+		fliG	FOC15_RS03550	WP_000067735.1	331	MULTISPECIES: flagellar motor switch protein FliG
chromosome	NZ_CP046279.1	695613	696320	+		fliH	FOC15_RS03555	WP_000064158.1	235	MULTISPECIES: flagellar assembly protein FliH
chromosome	NZ_CP046279.1	696320	697690	+		fliI	FOC15_RS03560	WP_000213257.1	456	MULTISPECIES: flagellum-specific ATP synthase FliI
chromosome	NZ_CP046279.1	697712	698155	+		fliJ	FOC15_RS03565	WP_000046981.1	147	MULTISPECIES: flagella biosynthesis chaperone FliJ
chromosome	NZ_CP046279.1	698152	699369	+		fliK	FOC15_RS03570	WP_024154953.1	405	flagellar hook length control protein FliK
chromosome	NZ_CP046279.1	699474	699941	+		fliL	FOC15_RS03575	WP_000132169.1	155	MULTISPECIES: flagellar basal body-associated protein FliL
chromosome	NZ_CP046279.1	699946	700950	+		fliM	FOC15_RS03580	WP_000502811.1	334	MULTISPECIES: flagellar motor switch protein FliM
chromosome	NZ_CP046279.1	700947	701360	+		fliN	FOC15_RS03585	WP_001282111.1	137	MULTISPECIES: flagellar motor switch protein FliN
chromosome	NZ_CP046279.1	701360	701737	+		fliO	FOC15_RS03590	WP_000978276.1	125	MULTISPECIES: flagellar type III secretion system protein FliO
chromosome	NZ_CP046279.1	701737	702474	+		fliP	FOC15_RS03595	WP_001253411.1	245	MULTISPECIES: flagellar type III secretion system pore protein FliP
chromosome	NZ_CP046279.1	702484	702753	+		fliQ	FOC15_RS03600	WP_000187355.1	89	MULTISPECIES: flagellar biosynthesis protein FliQ
chromosome	NZ_CP046279.1	702762	703556	+		fliR	FOC15_RS03605	WP_000616953.1	264	MULTISPECIES: flagellar type III secretion system protein FliR
chromosome	NZ_CP046279.1	703838	704461	+		rcsA	FOC15_RS03610	WP_000103971.1	207	MULTISPECIES: transcriptional regulator RcsA
chromosome	NZ_CP046279.1	704500	704694	-		dsrB	FOC15_RS03615	WP_000867218.1	64	MULTISPECIES: protein DsrB
chromosome	NZ_CP046279.1	704823	705050	+		yodD	FOC15_RS03620	WP_000844798.1	75	MULTISPECIES: YodD family peroxide/acid resistance protein
chromosome	NZ_CP046279.1	705360	706175	+			FOC15_RS03625	WP_000948800.1	271	mannosyl-3-phosphoglycerate phosphatase-related protein
chromosome	NZ_CP046279.1	706154	707866	-		yedQ	FOC15_RS03630	WP_001119828.1	570	MULTISPECIES: cellulose biosynthesis regulator YedQ
chromosome	NZ_CP046279.1	708031	708216	-			FOC15_RS03635	WP_000232161.1	61	MULTISPECIES: YodC family protein
chromosome	NZ_CP046279.1	708293	709210	-			FOC15_RS03640	WP_094883055.1	305	MULTISPECIES: DUF808 domain-containing protein
chromosome	NZ_CP046279.1	709380	710300	+		yedA	FOC15_RS03645	WP_001212264.1	306	MULTISPECIES: drug/metabolite exporter YedA
chromosome	NZ_CP046279.1	710289	710759	-			FOC15_RS03650	WP_023214914.1	156	MULTISPECIES: very short patch repair endonuclease
chromosome	NZ_CP046279.1	710740	712170	-			FOC15_RS03655	WP_001157315.1	476	MULTISPECIES: DNA cytosine methyltransferase
chromosome	NZ_CP046279.1	712244	712939	-			FOC15_RS03660	WP_023263105.1	231	phosphohydrolase
chromosome	NZ_CP046279.1	713019	713330	-			FOC15_RS03665	WP_023263104.1	103	cell division protein DrpB
chromosome	NZ_CP046279.1	713979	715172	+		ompS1	FOC15_RS03670	WP_001080681.1	397	porin OmpS1
chromosome	NZ_CP046279.1	715431	715619	-			FOC15_RS03675	WP_024131109.1	62	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	715630	715842	-			FOC15_RS03680	WP_000208508.1	70	cold-shock protein
chromosome	NZ_CP046279.1	716297	717565	-			FOC15_RS03685	WP_103116993.1	422	Y-family DNA polymerase
chromosome	NZ_CP046279.1	717568	717987	-			FOC15_RS03690	WP_000394197.1	139	MULTISPECIES: translesion error-prone DNA polymerase V autoproteolytic subunit
chromosome	NZ_CP046279.1	718114	718275	-			FOC15_RS03695	WP_001529333.1	53	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046279.1	718757	719554	+		mtfA	FOC15_RS03705	WP_000598926.1	265	MULTISPECIES: DgsA anti-repressor MtfA
chromosome	NZ_CP046279.1	720908	722362	-			FOC15_RS03725	WP_000428191.1	484	MULTISPECIES: AMP nucleosidase
chromosome	NZ_CP046279.1	722408	722569	+			FOC15_RS03730	WP_038393881.1	53	hypothetical protein
chromosome	NZ_CP046279.1	722558	722884	-			FOC15_RS03735	WP_000228161.1	108	MULTISPECIES: DUF1493 family protein
chromosome	NZ_CP046279.1	723981	725438	-			FOC15_RS03750	WP_001542574.1	485	MULTISPECIES: EmmdR/YeeO family multidrug/toxin efflux MATE transporter
chromosome	NZ_CP046279.1	725899	726828	-		ldtA	FOC15_RS03760	WP_024155259.1	309	"L,D-transpeptidase"
chromosome	NZ_CP046279.1	726906	727976	-		cobT	FOC15_RS03765	WP_063916751.1	356	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
chromosome	NZ_CP046279.1	728003	728746	-		cobS	FOC15_RS03770	WP_000040002.1	247	MULTISPECIES: adenosylcobinamide-GDP ribazoletransferase
chromosome	NZ_CP046279.1	728743	729288	-		cobU	FOC15_RS03775	WP_000973188.1	181	MULTISPECIES: bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase
chromosome	NZ_CP046279.1	729285	730805	-			FOC15_RS03780	WP_080188629.1	506	cobyric acid synthase
chromosome	NZ_CP046279.1	730802	731617	-			FOC15_RS03785	WP_000881544.1	271	MULTISPECIES: energy-coupling factor ABC transporter ATP-binding protein
chromosome	NZ_CP046279.1	731626	732303	-			FOC15_RS03790	WP_079827155.1	225	energy-coupling factor ABC transporter transmembrane protein
chromosome	NZ_CP046279.1	732290	732571	-			FOC15_RS03795	WP_000753212.1	93	MULTISPECIES: energy-coupling factor ABC transporter substrate-binding protein
chromosome	NZ_CP046279.1	732573	733310	-		cbiM	FOC15_RS03800	WP_000687851.1	245	cobalt ECF transporter S component CbiM
chromosome	NZ_CP046279.1	733307	734020	-			FOC15_RS03805	WP_023233041.1	237	cobalt-factor II C(20)-methyltransferase
chromosome	NZ_CP046279.1	734017	734811	-			FOC15_RS03810	WP_000709789.1	264	sirohydrochlorin cobaltochelatase
chromosome	NZ_CP046279.1	734814	735605	-			FOC15_RS03815	WP_001001975.1	263	MULTISPECIES: cobalt-precorrin-6A reductase
chromosome	NZ_CP046279.1	735602	736327	-			FOC15_RS03820	WP_000953637.1	241	MULTISPECIES: precorrin-3B C(17)-methyltransferase
chromosome	NZ_CP046279.1	736327	737382	-		cbiG	FOC15_RS03825	WP_001098922.1	351	MULTISPECIES: cobalt-precorrin 5A hydrolase
chromosome	NZ_CP046279.1	737363	738136	-			FOC15_RS03830	WP_000004875.1	257	cobalt-precorrin-4 methyltransferase
chromosome	NZ_CP046279.1	738120	738698	-			FOC15_RS03835	WP_080188628.1	192	decarboxylating cobalt-precorrin-6B (C(15))-methyltransferase
chromosome	NZ_CP046279.1	738688	739293	-			FOC15_RS03840	WP_000958841.1	201	MULTISPECIES: cobalt-precorrin-7 (C(5))-methyltransferase
chromosome	NZ_CP046279.1	739287	740426	-			FOC15_RS03845	WP_080188627.1	379	cobalt-precorrin-5B (C(1))-methyltransferase CbiD
chromosome	NZ_CP046279.1	740426	741058	-			FOC15_RS03850	WP_000558993.1	210	MULTISPECIES: cobalt-precorrin-8 methylmutase
chromosome	NZ_CP046279.1	741069	742028	-			FOC15_RS03855	WP_024155269.1	319	adenosylcobinamide-phosphate synthase CbiB
chromosome	NZ_CP046279.1	742025	743404	-			FOC15_RS03860	WP_024155270.1	459	"cobyrinate a,c-diamide synthase"
chromosome	NZ_CP046279.1	744002	744913	-		pocR	FOC15_RS03865	WP_000622326.1	303	MULTISPECIES: regulatory protein PocR
chromosome	NZ_CP046279.1	745130	745924	-		pduF	FOC15_RS03870	WP_001645027.1	264	propanediol diffusion facilitator PduF
chromosome	NZ_CP046279.1	746449	746733	+		pduA	FOC15_RS03875	WP_001183618.1	94	MULTISPECIES: propanediol utilization microcompartment protein PduA
chromosome	NZ_CP046279.1	746730	747542	+		pduB	FOC15_RS03880	WP_080188626.1	270	propanediol utilization microcompartment protein PduB
chromosome	NZ_CP046279.1	747561	749225	+		pduC	FOC15_RS03885	WP_001256896.1	554	MULTISPECIES: propanediol dehydratase large subunit PduC
chromosome	NZ_CP046279.1	749236	749910	+		pduD	FOC15_RS03890	WP_080188625.1	224	propanediol dehydratase medium subunit PduD
chromosome	NZ_CP046279.1	749925	750446	+		pduE	FOC15_RS03895	WP_001090597.1	173	MULTISPECIES: propanediol dehydratase small subunit PduE
chromosome	NZ_CP046279.1	750653	752485	+		pduG	FOC15_RS03900	WP_080188624.1	610	propanediol dehydratase reactivase alpha subunit PduG
chromosome	NZ_CP046279.1	752475	752825	+		pduH	FOC15_RS03905	WP_023137995.1	116	MULTISPECIES: propanediol dehydratase reactivase beta subunit PduH
chromosome	NZ_CP046279.1	752844	753119	+		pduJ	FOC15_RS03910	WP_001057755.1	91	MULTISPECIES: propanediol utilization microcompartment protein PduJ
chromosome	NZ_CP046279.1	753123	753605	+		pduK	FOC15_RS03915	WP_001284380.1	160	MULTISPECIES: propanediol utilization microcompartment protein PduK
chromosome	NZ_CP046279.1	753605	754237	+			FOC15_RS03920	WP_000356727.1	210	MULTISPECIES: phosphate propanoyltransferase
chromosome	NZ_CP046279.1	754234	754725	+		pduM	FOC15_RS03925	WP_058214707.1	163	propanediol utilization microcompartment protein PduM
chromosome	NZ_CP046279.1	754729	755004	+		pduN	FOC15_RS03930	WP_000549823.1	91	MULTISPECIES: propanediol utilization microcompartment protein PduN
chromosome	NZ_CP046279.1	755014	756024	+		pduO	FOC15_RS03935	WP_080188623.1	336	"two-domain cob(I)yrinic acid a,c-diamide adenosyltransferase PduO"
chromosome	NZ_CP046279.1	756021	757415	+		pduP	FOC15_RS03940	WP_080188622.1	464	CoA-acylating propionaldehyde dehydrogenase PduP
chromosome	NZ_CP046279.1	757427	758539	+		pduQ	FOC15_RS03945	WP_023214339.1	370	1-propanol dehydrogenase PduQ
chromosome	NZ_CP046279.1	758536	759891	+		pduS	FOC15_RS03950	WP_080208458.1	451	cobalamin reductase PduS
chromosome	NZ_CP046279.1	759894	760448	+		pduT	FOC15_RS03955	WP_000075777.1	184	MULTISPECIES: propanediol utilization microcompartment protein PduT
chromosome	NZ_CP046279.1	760448	760798	+		pduU	FOC15_RS03960	WP_000441103.1	116	MULTISPECIES: propanediol utilization microcompartment protein PduU
chromosome	NZ_CP046279.1	760803	761255	+		pduV	FOC15_RS03965	WP_000826278.1	150	MULTISPECIES: propanediol utilization protein PduV
chromosome	NZ_CP046279.1	761240	762454	+		pduW	FOC15_RS03970	WP_023214337.1	404	propanediol utilization propionate kinase PduW
chromosome	NZ_CP046279.1	762548	763414	+		pduX	FOC15_RS03975	WP_001533066.1	288	MULTISPECIES: L-threonine kinase PduX
chromosome	NZ_CP046279.1	763448	763783	-			FOC15_RS03980	WP_000450405.1	111	MULTISPECIES: DUF496 family protein
chromosome	NZ_CP046279.1	764028	765086	-			FOC15_RS03985	WP_001200862.1	352	MULTISPECIES: FUSC family protein
chromosome	NZ_CP046279.1	765205	765672	-		sbmC	FOC15_RS03990	WP_023137034.1	155	MULTISPECIES: DNA gyrase inhibitor SbmC
chromosome	NZ_CP046279.1	765823	766995	-		dacD	FOC15_RS03995	WP_000925038.1	390	MULTISPECIES: serine-type D-Ala-D-Ala carboxypeptidase DacD
chromosome	NZ_CP046279.1	767119	767883	-			FOC15_RS04000	WP_001092553.1	254	MULTISPECIES: thiosulfate reductase cytochrome B subunit
chromosome	NZ_CP046279.1	767880	768458	-		phsB	FOC15_RS04005	WP_001016236.1	192	MULTISPECIES: thiosulfate reductase electron transport protein PhsB
chromosome	NZ_CP046279.1	768473	770749	-		phsA	FOC15_RS04010	WP_080188817.1	758	thiosulfate reductase PhsA
chromosome	NZ_CP046279.1	771370	773718	+		sopA	FOC15_RS04020	WP_080188819.1	782	SPI-1 type III secretion system effector HECT-type E3 ubiquitin transferase SopA
chromosome	NZ_CP046279.1	774061	775491	+		sbcB	FOC15_RS04025	WP_023233211.1	476	exodeoxyribonuclease I
chromosome	NZ_CP046279.1	775627	776985	-		plaP	FOC15_RS04030	WP_001519005.1	452	MULTISPECIES: putrescine/proton symporter PlaP
chromosome	NZ_CP046279.1	776975	777037	-		yoeI	FOC15_RS04035	WP_096335044.1	20	MULTISPECIES: membrane protein YoeI
chromosome	NZ_CP046279.1	777271	778185	-			FOC15_RS04040	WP_023233210.1	304	LysR family transcriptional regulator
chromosome	NZ_CP046279.1	778231	779055	-			FOC15_RS04045	WP_000754712.1	274	MULTISPECIES: SDR family oxidoreductase
chromosome	NZ_CP046279.1	779218	779268	+		hisL	FOC15_RS04050	WP_001368802.1	16	MULTISPECIES: his operon leader peptide
