#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP028172.1	723763	724665	-			C6649_RS03530	WP_000002497.1	300	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP028172.1	724982	725728	-		dsbG	C6649_RS03540	WP_000597122.1	248	MULTISPECIES: thiol:disulfide interchange protein DsbG
chromosome	NZ_CP028172.1	726169	726732	+		ahpC	C6649_RS03545	WP_000052802.1	187	MULTISPECIES: alkyl hydroperoxide reductase subunit C
chromosome	NZ_CP028172.1	726974	728539	+		ahpF	C6649_RS03550	WP_000887644.1	521	MULTISPECIES: alkyl hydroperoxide reductase subunit F
chromosome	NZ_CP028172.1	728872	729432	+			C6649_RS03555	WP_000377442.1	186	MULTISPECIES: molecular chaperone
chromosome	NZ_CP028172.1	729425	731704	+			C6649_RS03560	WP_021000050.1	759	molybdopterin-dependent oxidoreductase
chromosome	NZ_CP028172.1	731701	732258	+			C6649_RS03565	WP_021000051.1	185	MULTISPECIES: 4Fe-4S dicluster domain-containing protein
chromosome	NZ_CP028172.1	732258	733025	+			C6649_RS03570	WP_021000052.1	255	dimethyl sulfoxide reductase anchor subunit family protein
chromosome	NZ_CP028172.1	733093	733521	-		uspG	C6649_RS03575	WP_000278499.1	142	MULTISPECIES: universal stress protein UspG
chromosome	NZ_CP028172.1	733744	734982	+			C6649_RS03580	WP_000646116.1	412	MULTISPECIES: glutathione-dependent formaldehyde dehydrogenase
chromosome	NZ_CP028172.1	735065	735475	-		rnk	C6649_RS03585	WP_000089748.1	136	MULTISPECIES: nucleoside diphosphate kinase regulator
chromosome	NZ_CP028172.1	736625	738088	-		citT	C6649_RS03600	WP_000059029.1	487	MULTISPECIES: citrate/succinate antiporter CitT
chromosome	NZ_CP028172.1	738126	739022	-		citG	C6649_RS03605	WP_000982655.1	298	MULTISPECIES: triphosphoribosyl-dephospho-CoA synthase CitG
chromosome	NZ_CP028172.1	738994	739545	-		citX	C6649_RS03610	WP_001236074.1	183	citrate lyase holo
chromosome	NZ_CP028172.1	739549	741078	-		citF	C6649_RS03615	WP_021000053.1	509	citrate lyase subunit alpha
chromosome	NZ_CP028172.1	741088	741996	-		citE	C6649_RS03620	WP_000622342.1	302	MULTISPECIES: citrate (pro-3S)-lyase subunit beta
chromosome	NZ_CP028172.1	741993	742289	-		citD	C6649_RS03625	WP_000700679.1	98	MULTISPECIES: citrate lyase acyl carrier protein
chromosome	NZ_CP028172.1	742286	743362	-		citC	C6649_RS03630	WP_000467872.1	358	MULTISPECIES:
chromosome	NZ_CP028172.1	743747	745408	+		dpiB	C6649_RS03635	WP_021000054.1	553	sensor histidine kinase DpiB
chromosome	NZ_CP028172.1	745377	746057	+		dpiA	C6649_RS03640	WP_000138786.1	226	MULTISPECIES: two-component response regulator DpiA
chromosome	NZ_CP028172.1	746111	747496	-		dcuC	C6649_RS03645	WP_000958619.1	461	MULTISPECIES: anaerobic C4-dicarboxylate transporter DcuC
chromosome	NZ_CP028172.1	747875	748447	+		pagP	C6649_RS03655	WP_001637197.1	190	MULTISPECIES: lipid IV(A) palmitoyltransferase PagP
chromosome	NZ_CP028172.1	748635	748844	+		cspE	C6649_RS03660	WP_000034826.1	69	MULTISPECIES: transcription antiterminator/RNA stability regulator CspE
chromosome	NZ_CP028172.1	748902	749285	-		crcB	C6649_RS03665	WP_000939753.1	127	MULTISPECIES: fluoride efflux transporter CrcB
chromosome	NZ_CP028172.1	749376	750164	+			C6649_RS03670	WP_000495782.1	262	MULTISPECIES: deaminated glutathione amidase
chromosome	NZ_CP028172.1	750293	750496	+		tatE	C6649_RS03675	WP_000503938.1	67	MULTISPECIES: twin-arginine translocase subunit TatE
chromosome	NZ_CP028172.1	750582	751547	-		lipA	C6649_RS03680	WP_000042640.1	321	MULTISPECIES: lipoyl synthase
chromosome	NZ_CP028172.1	751753	752706	-			C6649_RS03685	WP_001282817.1	317	MULTISPECIES: YbeF family transcriptional regulator
chromosome	NZ_CP028172.1	753008	753649	-		lipB	C6649_RS03690	WP_000284009.1	213	MULTISPECIES: lipoyl(octanoyl) transferase LipB
chromosome	NZ_CP028172.1	753750	754013	-			C6649_RS03695	WP_000850547.1	87	MULTISPECIES: DUF493 family protein YbeD
chromosome	NZ_CP028172.1	754121	755332	-		dacA	C6649_RS03700	WP_000858711.1	403	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase DacA
chromosome	NZ_CP028172.1	755472	756605	-		rlpA	C6649_RS03705	WP_017441660.1	377	MULTISPECIES: endolytic peptidoglycan transglycosylase RlpA
chromosome	NZ_CP028172.1	756616	757728	-		mrdB	C6649_RS03710	WP_000131713.1	370	MULTISPECIES: peptidoglycan glycosyltransferase MrdB
chromosome	NZ_CP028172.1	757731	759632	-		mrdA	C6649_RS03715	WP_021000056.1	633	peptidoglycan DD-transpeptidase MrdA
chromosome	NZ_CP028172.1	759663	760130	-		rlmH	C6649_RS03720	WP_000776107.1	155	MULTISPECIES: 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
chromosome	NZ_CP028172.1	760134	760451	-		rsfS	C6649_RS03725	WP_001161670.1	105	MULTISPECIES: ribosome silencing factor
chromosome	NZ_CP028172.1	760780	761388	-			C6649_RS03730	WP_001241922.1	202	MULTISPECIES: adenosylcobalamin/alpha-ribazole phosphatase
chromosome	NZ_CP028172.1	761485	762579	+			C6649_RS03735	WP_001173259.1	364	MULTISPECIES: threonine-phosphate decarboxylase CobD
chromosome	NZ_CP028172.1	762554	763195	-		nadD	C6649_RS03740	WP_001518902.1	213	MULTISPECIES: nicotinate-nucleotide adenylyltransferase
chromosome	NZ_CP028172.1	763197	764228	-		holA	C6649_RS03745	WP_024799039.1	343	DNA polymerase III subunit delta
chromosome	NZ_CP028172.1	764228	764818	-		lptE	C6649_RS03750	WP_001269950.1	196	MULTISPECIES: LPS assembly lipoprotein LptE
chromosome	NZ_CP028172.1	764833	767415	-		leuS	C6649_RS03755	WP_001157916.1	860	MULTISPECIES: leucine--tRNA ligase
chromosome	NZ_CP028172.1	767652	767993	+			C6649_RS03760	WP_077914404.1	113	UxaA family hydrolase
chromosome	NZ_CP028172.1	768010	769182	+			C6649_RS03765	WP_001670689.1	390	MULTISPECIES: UxaA family hydrolase
chromosome	NZ_CP028172.1	769232	770185	+			C6649_RS03770	WP_000694477.1	317	MULTISPECIES: 2-keto-3-deoxygluconate permease
chromosome	NZ_CP028172.1	770253	772181	+			C6649_RS03775	WP_001044182.1	642	MULTISPECIES: sigma-54-dependent Fis family transcriptional regulator
chromosome	NZ_CP028172.1	772274	772747	+			C6649_RS03780	WP_001044884.1	157	MULTISPECIES: zinc ribbon-containing protein
chromosome	NZ_CP028172.1	772786	773781	-			C6649_RS03785	WP_021000061.1	331	sel1 repeat family protein
chromosome	NZ_CP028172.1	773906	774613	+			C6649_RS03790	WP_024792362.1	235	DUF1266 domain-containing protein
chromosome	NZ_CP028172.1	774610	776043	+			C6649_RS03795	WP_021000063.1	477	J domain-containing protein
chromosome	NZ_CP028172.1	776055	776750	+			C6649_RS03800	WP_051124427.1	231	DUF1266 domain-containing protein
chromosome	NZ_CP028172.1	776747	778219	+			C6649_RS03805	WP_021000065.1	490	MULTISPECIES: J domain-containing protein
chromosome	NZ_CP028172.1	778241	779920	-			C6649_RS03810	WP_021000066.1	559	molecular chaperone HscC
chromosome	NZ_CP028172.1	779996	781234	-			C6649_RS03815	WP_021000067.1	412	hypothetical protein
chromosome	NZ_CP028172.1	781266	782201	-		rihA	C6649_RS03820	WP_021000068.1	311	pyrimidine-specific ribonucleoside hydrolase RihA
chromosome	NZ_CP028172.1	782318	783043	-		gltL	C6649_RS03825	WP_000631369.1	241	MULTISPECIES: glutamate/aspartate ABC transporter ATP-binding protein GltL
chromosome	NZ_CP028172.1	783043	783717	-		gltK	C6649_RS03830	WP_000272794.1	224	MULTISPECIES: glutamate/aspartate ABC transporter permease GltK
chromosome	NZ_CP028172.1	783717	784457	-		gltJ	C6649_RS03835	WP_000020930.1	246	MULTISPECIES: glutamate/aspartate ABC transporter permease GltJ
chromosome	NZ_CP028172.1	784617	785525	-			C6649_RS03840	WP_001518176.1	302	MULTISPECIES: amino acid ABC transporter substrate-binding protein
chromosome	NZ_CP028172.1	785880	787418	-		lnt	C6649_RS03845	WP_000853075.1	512	MULTISPECIES: apolipoprotein N-acyltransferase
chromosome	NZ_CP028172.1	787438	788316	-		corC	C6649_RS03850	WP_001278615.1	292	MULTISPECIES: CNNM family magnesium/cobalt transport protein CorC
chromosome	NZ_CP028172.1	788474	788947	-		ybeY	C6649_RS03855	WP_024792363.1	157	rRNA maturation RNase YbeY
chromosome	NZ_CP028172.1	788944	789990	-			C6649_RS03860	WP_001018045.1	348	MULTISPECIES: PhoH family protein
chromosome	NZ_CP028172.1	790195	791619	-		miaB	C6649_RS03865	WP_001519200.1	474	MULTISPECIES: tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
chromosome	NZ_CP028172.1	791763	792938	+		ubiF	C6649_RS03870	WP_000184624.1	391	"MULTISPECIES: 2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase"
chromosome	NZ_CP028172.1	793005	793580	-			C6649_RS03875	WP_001109076.1	191	MULTISPECIES: hypothetical protein
chromosome	NZ_CP028172.1	794646	796310	-		asnB	C6649_RS03915	WP_000337034.1	554	MULTISPECIES: asparagine synthase B
chromosome	NZ_CP028172.1	796600	797352	-		nagD	C6649_RS03920	WP_000153143.1	250	MULTISPECIES: ribonucleotide monophosphatase NagD
chromosome	NZ_CP028172.1	797399	798619	-		nagC	C6649_RS03925	WP_000187578.1	406	MULTISPECIES: DNA-binding transcriptional regulator NagC
chromosome	NZ_CP028172.1	798624	799778	-		nagA	C6649_RS03930	WP_021000069.1	384	N-acetylglucosamine-6-phosphate deacetylase
chromosome	NZ_CP028172.1	799838	800638	-		nagB	C6649_RS03935	WP_001237059.1	266	MULTISPECIES: glucosamine-6-phosphate deaminase
chromosome	NZ_CP028172.1	800965	802917	+		nagE	C6649_RS03940	WP_001023069.1	650	MULTISPECIES: PTS N-acetyl glucosamine transporter subunit IIABC
chromosome	NZ_CP028172.1	803127	804794	+		glnS	C6649_RS03945	WP_001287181.1	555	MULTISPECIES: glutamine--tRNA ligase
chromosome	NZ_CP028172.1	805246	806652	+		chiP	C6649_RS03955	WP_001258803.1	468	MULTISPECIES: chitoporin
chromosome	NZ_CP028172.1	806702	807034	+			C6649_RS03960	WP_000722260.1	110	MULTISPECIES: lipoprotein
chromosome	NZ_CP028172.1	807083	808387	-		tcuC	C6649_RS03965	WP_000057014.1	434	MULTISPECIES: tricarballylate/proton symporter TcuC
chromosome	NZ_CP028172.1	808438	809577	-		tcuB	C6649_RS03970	WP_000811134.1	379	MULTISPECIES: tricarballylate utilization protein TcuB
chromosome	NZ_CP028172.1	809564	810967	-		tcuA	C6649_RS03975	WP_000228709.1	467	MULTISPECIES: FAD-dependent tricarballylate dehydrogenase TcuA
chromosome	NZ_CP028172.1	811065	811991	-		tcuR	C6649_RS03980	WP_000423371.1	308	MULTISPECIES: tricarballylate utilization LysR family transcriptional regulator TcuR
chromosome	NZ_CP028172.1	812106	812558	-		fur	C6649_RS03985	WP_000131699.1	150	MULTISPECIES: ferric iron uptake transcriptional regulator
chromosome	NZ_CP028172.1	812840	813370	-		fldA	C6649_RS03990	WP_001018620.1	176	MULTISPECIES: flavodoxin FldA
chromosome	NZ_CP028172.1	813521	813814	-		ybfE	C6649_RS03995	WP_001040939.1	97	MULTISPECIES: LexA regulated protein
chromosome	NZ_CP028172.1	813948	814718	-		ybfF	C6649_RS04000	WP_000773245.1	256	MULTISPECIES: esterase
chromosome	NZ_CP028172.1	814903	815445	+		seqA	C6649_RS04005	WP_000848395.1	180	MULTISPECIES: replication initiation negative regulator SeqA
chromosome	NZ_CP028172.1	815470	817110	+		pgm	C6649_RS04010	WP_000974385.1	546	"MULTISPECIES: phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)"
chromosome	NZ_CP028172.1	817225	817710	-			C6649_RS04015	WP_000070053.1	161	MULTISPECIES: pyridoxamine 5\\'-phosphate oxidase family protein
chromosome	NZ_CP028172.1	817775	819094	-		potE	C6649_RS04020	WP_000042658.1	439	MULTISPECIES: putrescine-ornithine antiporter
chromosome	NZ_CP028172.1	819091	821289	-		speF	C6649_RS04025	WP_001292402.1	732	MULTISPECIES: ornithine decarboxylase SpeF
chromosome	NZ_CP028172.1	821669	821773	-			C6649_RS04030	WP_015632840.1	34	MULTISPECIES: leader peptide SpeFL
chromosome	NZ_CP028172.1	822051	822728	-		kdpE	C6649_RS04035	WP_000186053.1	225	MULTISPECIES: two-component system response regulator KdpE
chromosome	NZ_CP028172.1	822725	825409	-		kdpD	C6649_RS04040	WP_021000071.1	894	two-component system sensor histidine kinase KdpD
chromosome	NZ_CP028172.1	825406	825990	-		kdpC	C6649_RS04045	WP_001528784.1	194	MULTISPECIES: potassium-transporting ATPase subunit KdpC
chromosome	NZ_CP028172.1	825999	828047	-		kdpB	C6649_RS04050	WP_000088034.1	682	MULTISPECIES: potassium-transporting ATPase subunit KdpB
chromosome	NZ_CP028172.1	828068	829747	-		kdpA	C6649_RS04055	WP_000730068.1	559	MULTISPECIES: potassium-transporting ATPase subunit KdpA
chromosome	NZ_CP028172.1	829747	829836	-		kdpF	C6649_RS04060	WP_001670793.1	29	MULTISPECIES: K(+)-transporting ATPase subunit F
chromosome	NZ_CP028172.1	830173	830379	+			C6649_RS04065	WP_000401437.1	68	MULTISPECIES: YbfA family protein
chromosome	NZ_CP028172.1	830490	831911	+		phrB	C6649_RS04070	WP_001142016.1	473	MULTISPECIES: deoxyribodipyrimidine photo-lyase
chromosome	NZ_CP028172.1	831950	833431	-			C6649_RS04075	WP_001041123.1	493	MULTISPECIES: MFS transporter
chromosome	NZ_CP028172.1	833760	834503	+		ybgI	C6649_RS04085	WP_000798844.1	247	MULTISPECIES: radiation resistance protein YbgI
chromosome	NZ_CP028172.1	834519	835175	+		pxpB	C6649_RS04090	WP_001188370.1	218	5-oxoprolinase subunit PxpB
chromosome	NZ_CP028172.1	835169	836101	+			C6649_RS04095	WP_000932043.1	310	MULTISPECIES: biotin-dependent carboxyltransferase family protein
chromosome	NZ_CP028172.1	836091	836825	+		pxpA	C6649_RS04100	WP_001017922.1	244	MULTISPECIES: 5-oxoprolinase subunit PxpA
chromosome	NZ_CP028172.1	836947	837738	+		nei	C6649_RS04105	WP_001113967.1	263	MULTISPECIES: endonuclease VIII
chromosome	NZ_CP028172.1	837793	838839	-			C6649_RS04110	WP_001749106.1	348	MULTISPECIES: AbrB family transcriptional regulator
chromosome	NZ_CP028172.1	838976	840259	-			C6649_RS04115	WP_000785811.1	427	MULTISPECIES: citrate synthase
chromosome	NZ_CP028172.1	840360	840605	+			C6649_RS24185	WP_001539488.1	81	MULTISPECIES: hypothetical protein
chromosome	NZ_CP028172.1	840999	841403	+		sdhC	C6649_RS04130	WP_000263340.1	134	MULTISPECIES: succinate dehydrogenase cytochrome b556 subunit
chromosome	NZ_CP028172.1	841397	841744	+		sdhD	C6649_RS04135	WP_000254356.1	115	MULTISPECIES: succinate dehydrogenase membrane anchor subunit
chromosome	NZ_CP028172.1	841744	843510	+		sdhA	C6649_RS04140	WP_000775561.1	588	MULTISPECIES: succinate dehydrogenase flavoprotein subunit
chromosome	NZ_CP028172.1	843527	844243	+		sdhB	C6649_RS04145	WP_001537859.1	238	MULTISPECIES: succinate dehydrogenase iron-sulfur subunit SdhB
chromosome	NZ_CP028172.1	844769	847570	+		sucA	C6649_RS04150	WP_001181504.1	933	MULTISPECIES: 2-oxoglutarate dehydrogenase E1 component
chromosome	NZ_CP028172.1	847585	848793	+		odhB	C6649_RS04155	WP_000099858.1	402	MULTISPECIES: 2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
chromosome	NZ_CP028172.1	848935	850101	+		sucC	C6649_RS04160	WP_001048590.1	388	MULTISPECIES: ADP-forming succinate--CoA ligase subunit beta
chromosome	NZ_CP028172.1	850101	850970	+		sucD	C6649_RS04165	WP_000114631.1	289	MULTISPECIES: succinate--CoA ligase subunit alpha
chromosome	NZ_CP028172.1	852553	854121	+		cydA	C6649_RS04175	WP_000884369.1	522	MULTISPECIES: cytochrome ubiquinol oxidase subunit I
chromosome	NZ_CP028172.1	854137	855276	+		cydB	C6649_RS04180	WP_021000073.1	379	cytochrome d ubiquinol oxidase subunit II
chromosome	NZ_CP028172.1	855291	855404	+		cydX	C6649_RS04185	WP_000270278.1	37	MULTISPECIES: cytochrome bd-I oxidase subunit CydX
chromosome	NZ_CP028172.1	855404	855697	+		ybgE	C6649_RS04190	WP_000148790.1	97	MULTISPECIES: cyd operon protein YbgE
chromosome	NZ_CP028172.1	855926	856330	+		ybgC	C6649_RS04195	WP_001046240.1	134	MULTISPECIES: tol-pal system-associated acyl-CoA thioesterase
chromosome	NZ_CP028172.1	856327	857019	+		tolQ	C6649_RS04200	WP_000131318.1	230	MULTISPECIES: Tol-Pal system protein TolQ
chromosome	NZ_CP028172.1	857023	857451	+		tolR	C6649_RS04205	WP_000124676.1	142	MULTISPECIES: colicin uptake protein TolR
chromosome	NZ_CP028172.1	857516	858754	+		tolA	C6649_RS04210	WP_024798939.1	412	cell envelope integrity protein TolA
chromosome	NZ_CP028172.1	858878	860170	+		tolB	C6649_RS04215	WP_001562341.1	430	MULTISPECIES: Tol-Pal system beta propeller repeat protein TolB
chromosome	NZ_CP028172.1	860205	860729	+		pal	C6649_RS04220	WP_001176621.1	174	MULTISPECIES: peptidoglycan-associated lipoprotein Pal
chromosome	NZ_CP028172.1	860739	861527	+		cpoB	C6649_RS04225	WP_000097553.1	262	MULTISPECIES: cell division protein CpoB
chromosome	NZ_CP028172.1	862552	863019	+			C6649_RS04255	WP_001749103.1	155	DUF5680 domain-containing protein
chromosome	NZ_CP028172.1	863191	864234	+		nadA	C6649_RS04260	WP_024792426.1	347	MULTISPECIES: quinolinate synthase NadA
chromosome	NZ_CP028172.1	864259	864978	+			C6649_RS04265	WP_000345361.1	239	MULTISPECIES: nicotinamide riboside transporter PnuC
chromosome	NZ_CP028172.1	864975	865913	-		zitB	C6649_RS04270	WP_000951245.1	312	CDF family zinc transporter ZitB
chromosome	NZ_CP028172.1	866024	866410	-			C6649_RS04275	WP_000784380.1	128	MULTISPECIES: YbgS-like family protein
chromosome	NZ_CP028172.1	866730	867782	+		aroG	C6649_RS04280	WP_001109233.1	350	MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase AroG
chromosome	NZ_CP028172.1	867876	868421	-			C6649_RS04285	WP_000970374.1	181	MULTISPECIES: fumarate hydratase subunit beta
chromosome	NZ_CP028172.1	868436	869281	-			C6649_RS04290	WP_000086831.1	281	MULTISPECIES: fumarate hydratase
chromosome	NZ_CP028172.1	869411	870301	+			C6649_RS04295	WP_000405927.1	296	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP028172.1	870302	871285	-			C6649_RS04300	WP_077914386.1	327	LysR family transcriptional regulator
chromosome	NZ_CP028172.1	871508	872776	+			C6649_RS04305	WP_021000076.1	422	SLC13 family permease
chromosome	NZ_CP028172.1	872826	873068	+			C6649_RS04310	WP_021000077.1	80	oxaloacetate decarboxylase subunit gamma
chromosome	NZ_CP028172.1	873084	874853	+		oadA	C6649_RS04315	WP_058799488.1	589	sodium-extruding oxaloacetate decarboxylase subunit alpha
chromosome	NZ_CP028172.1	874866	876167	+			C6649_RS04320	WP_080168865.1	433	oxalacetate decarboxylase subunit beta
chromosome	NZ_CP028172.1	876286	876984	+			C6649_RS04325	WP_021000079.1	232	triphosphoribosyl-dephospho-CoA synthase
chromosome	NZ_CP028172.1	877364	878443	+			C6649_RS04330	WP_021000080.1	359	iron ABC transporter permease
chromosome	NZ_CP028172.1	878443	879219	+			C6649_RS04335	WP_021000081.1	258	MULTISPECIES: ABC transporter ATP-binding protein
chromosome	NZ_CP028172.1	879310	880062	-		gpmA	C6649_RS04340	WP_000301556.1	250	"MULTISPECIES: 2,3-diphosphoglycerate-dependent phosphoglycerate mutase"
chromosome	NZ_CP028172.1	880286	881326	-		galM	C6649_RS04350	WP_000931428.1	346	MULTISPECIES: galactose-1-epimerase
chromosome	NZ_CP028172.1	881320	882468	-		galK	C6649_RS04355	WP_001049365.1	382	MULTISPECIES: galactokinase
chromosome	NZ_CP028172.1	882471	883517	-		galT	C6649_RS04360	WP_021000082.1	348	galactose-1-phosphate uridylyltransferase
chromosome	NZ_CP028172.1	883528	884544	-		galE	C6649_RS04365	WP_001265465.1	338	MULTISPECIES: UDP-glucose 4-epimerase GalE
chromosome	NZ_CP028172.1	884767	885675	-			C6649_RS04370	WP_017465743.1	302	MULTISPECIES: DUF2167 domain-containing protein
chromosome	NZ_CP028172.1	885846	887321	-		modF	C6649_RS04375	WP_021000083.1	491	MULTISPECIES: molybdate ABC transporter ATP-binding protein ModF
chromosome	NZ_CP028172.1	887389	888177	-		modE	C6649_RS04380	WP_001147416.1	262	MULTISPECIES: molybdenum-dependent transcriptional regulator
chromosome	NZ_CP028172.1	888306	888455	+			C6649_RS04385	WP_000891513.1	49	MULTISPECIES: AcrZ family multidrug efflux pump-associated protein
chromosome	NZ_CP028172.1	888622	889395	+		modA	C6649_RS04390	WP_001522982.1	257	molybdate ABC transporter substrate-binding protein
chromosome	NZ_CP028172.1	889395	890084	+		modB	C6649_RS04395	WP_000604026.1	229	MULTISPECIES: molybdate ABC transporter permease subunit
chromosome	NZ_CP028172.1	890087	891145	+		modC	C6649_RS04400	WP_000891710.1	352	MULTISPECIES: molybdenum ABC transporter ATP-binding protein ModC
chromosome	NZ_CP028172.1	891146	891964	-			C6649_RS04405	WP_001748281.1	272	MULTISPECIES: pyridoxal phosphatase
chromosome	NZ_CP028172.1	892128	893123	+		pgl	C6649_RS04410	WP_000815471.1	331	MULTISPECIES: 6-phosphogluconolactonase
chromosome	NZ_CP028172.1	893267	894550	-			C6649_RS04415	WP_001094776.1	427	MULTISPECIES: putative acyl-CoA thioester hydrolase
chromosome	NZ_CP028172.1	894788	896011	+			C6649_RS04420	WP_024798851.1	407	imidazolonepropionase
chromosome	NZ_CP028172.1	896008	896949	+			C6649_RS04425	WP_000195677.1	313	formimidoylglutamase
chromosome	NZ_CP028172.1	896994	897719	+			C6649_RS04430	WP_021000085.1	241	histidine utilization repressor
chromosome	NZ_CP028172.1	897916	899601	+		hutU	C6649_RS04435	WP_024792397.1	561	urocanate hydratase
chromosome	NZ_CP028172.1	899603	901123	+		hutH	C6649_RS04440	WP_021000087.1	506	histidine ammonia-lyase
chromosome	NZ_CP028172.1	901208	901684	-			C6649_RS04445	WP_021000088.1	158	kinase inhibitor
chromosome	NZ_CP028172.1	901742	903031	-		bioA	C6649_RS04450	WP_000205504.1	429	MULTISPECIES: adenosylmethionine--8-amino-7-oxononanoate transaminase
chromosome	NZ_CP028172.1	903118	904158	+		bioB	C6649_RS04455	WP_000090729.1	346	MULTISPECIES: biotin synthase BioB
chromosome	NZ_CP028172.1	904155	905312	+		bioF	C6649_RS04460	WP_000118943.1	385	MULTISPECIES: 8-amino-7-oxononanoate synthase
chromosome	NZ_CP028172.1	905296	906051	+		bioC	C6649_RS04465	WP_000079910.1	251	MULTISPECIES: malonyl-ACP O-methyltransferase BioC
chromosome	NZ_CP028172.1	906044	906730	+		bioD	C6649_RS04470	WP_000167219.1	228	MULTISPECIES: dethiobiotin synthase
chromosome	NZ_CP028172.1	907381	909402	+		uvrB	C6649_RS04480	WP_000042502.1	673	MULTISPECIES: excinuclease ABC subunit B
chromosome	NZ_CP028172.1	909711	909884	+			C6649_RS04485	WP_001616936.1	57	MULTISPECIES: hypothetical protein
chromosome	NZ_CP028172.1	909892	912189	+		slrP	C6649_RS04490	WP_021000091.1	765	SPI-1 type III secretion system effector E3 ubiquitin transferase SlrP
chromosome	NZ_CP028172.1	912281	913189	-		yvcK	C6649_RS04495	WP_021000092.1	302	uridine diphosphate-N-acetylglucosamine-binding protein YvcK
chromosome	NZ_CP028172.1	913586	914575	+		moaA	C6649_RS04500	WP_021000093.1	329	"GTP 3\\',8-cyclase MoaA"
chromosome	NZ_CP028172.1	914597	915109	+		moaB	C6649_RS04505	WP_000084604.1	170	MULTISPECIES: molybdenum cofactor biosynthesis protein B
chromosome	NZ_CP028172.1	915112	915597	+		moaC	C6649_RS04510	WP_000080894.1	161	MULTISPECIES: cyclic pyranopterin monophosphate synthase MoaC
chromosome	NZ_CP028172.1	915590	915835	+		moaD	C6649_RS04515	WP_000598596.1	81	MULTISPECIES: molybdopterin synthase sulfur carrier subunit
chromosome	NZ_CP028172.1	915837	916289	+		moaE	C6649_RS04520	WP_000545202.1	150	MULTISPECIES: molybdopterin synthase catalytic subunit MoaE
chromosome	NZ_CP028172.1	916337	917041	+			C6649_RS04525	WP_000373611.1	234	MULTISPECIES: Bax inhibitor-1/YccA family protein
chromosome	NZ_CP028172.1	917186	917893	+			C6649_RS04535	WP_000529062.1	235	Bax inhibitor-1 family protein
chromosome	NZ_CP028172.1	917917	918525	+			C6649_RS04540	WP_077248404.1	202	MULTISPECIES: hypothetical protein
chromosome	NZ_CP028172.1	918533	919093	+			C6649_RS04545	WP_001052197.1	186	MULTISPECIES: hypothetical protein
chromosome	NZ_CP028172.1	919096	920058	-			C6649_RS04550	WP_001129814.1	320	MULTISPECIES: YbhN family protein
chromosome	NZ_CP028172.1	920058	921299	-		clsB	C6649_RS04555	WP_000649639.1	413	MULTISPECIES: cardiolipin synthase ClsB
chromosome	NZ_CP028172.1	921296	922054	-			C6649_RS04560	WP_021000096.1	252	endonuclease/exonuclease/phosphatase family protein
chromosome	NZ_CP028172.1	922187	922597	+			C6649_RS04565	WP_000871970.1	136	MULTISPECIES: YbhQ family protein
chromosome	NZ_CP028172.1	922559	923665	-			C6649_RS04570	WP_000469050.1	368	MULTISPECIES: ABC transporter permease
chromosome	NZ_CP028172.1	923781	924911	-			C6649_RS04575	WP_000045765.1	376	MULTISPECIES: ABC transporter permease
chromosome	NZ_CP028172.1	924904	926640	-			C6649_RS04580	WP_001287623.1	578	MULTISPECIES: ATP-binding cassette domain-containing protein
chromosome	NZ_CP028172.1	926633	927628	-		hlyD	C6649_RS04585	WP_000743436.1	331	MULTISPECIES: secretion protein HlyD
chromosome	NZ_CP028172.1	927628	928302	-		cecR	C6649_RS04590	WP_001025254.1	224	MULTISPECIES: transcriptional regulator CecR
chromosome	NZ_CP028172.1	928532	929893	+		rhlE	C6649_RS04595	WP_000007065.1	453	MULTISPECIES: ATP-dependent RNA helicase RhlE
chromosome	NZ_CP028172.1	930101	932245	+		dinG	C6649_RS04600	WP_001218630.1	714	MULTISPECIES: ATP-dependent DNA helicase DinG
chromosome	NZ_CP028172.1	932275	933249	+		ybiB	C6649_RS04605	WP_000386477.1	324	MULTISPECIES: DNA-binding protein YbiB
chromosome	NZ_CP028172.1	933405	933665	-			C6649_RS04610	WP_000849089.1	86	MULTISPECIES: DUF1471 family protein YbiJ
chromosome	NZ_CP028172.1	933950	934216	-			C6649_RS04615	WP_000146330.1	88	MULTISPECIES: DksA/TraR family C4-type zinc finger protein
chromosome	NZ_CP028172.1	934421	935347	+		rlmF	C6649_RS04620	WP_021000097.1	308	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF
chromosome	NZ_CP028172.1	935344	937566	-		ybiO	C6649_RS04625	WP_021000098.1	740	mechanosensitive channel protein
chromosome	NZ_CP028172.1	937685	938407	-		glnQ	C6649_RS04630	WP_000569093.1	240	MULTISPECIES: glutamine ABC transporter ATP-binding protein GlnQ
